event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,algorithm-marked-outlier,external-temperature,flt:switch,gps:hdop,gps:maximum-signal-strength,gps:satellite-count,ground-speed,gsm:mcc-mnc,heading,height-above-ellipsoid,import-marked-outlier,location-error-numerical,tag-voltage,transmission-timestamp,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
7230122756,true,2018-09-07 20:10:29.000,,,0.029296875,4.177734375,0.80859375,,29.1,77,,,,,0,,,false,,3900.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122757,true,2018-09-07 23:11:39.000,-1.797025,51.065685,-0.7734375,3.703125,-4.41796875,,19.6,0,,,5,0.8231111111111111,13862195,199.68,239.0,false,234.3,3890.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122758,true,2018-09-08 02:13:33.000,-1.79723833333,51.0652433333,-3.017578125,4.130859375,-5.203125,,28.6,0,,,5,0.4938666666666666,13861930,5.12,191.0,false,104.2,3880.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122759,true,2018-09-08 05:17:01.000,-1.797235,51.0652416667,0.029296875,4.083984375,-5.94140625,,27.5,77,,,,0.1646222222222222,13861929,2.56,,false,,3850.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122760,true,2018-09-08 06:17:59.000,-1.79703666667,51.0650116667,2.947265625,3.984375,1.58203125,,25.1,0,,,7,1.3169777777777776,13861791,163.84,62.0,false,210.0,3850.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122761,true,2018-09-08 07:20:06.000,-1.797845,51.0642533333,0.03515625,4.037109375,-2.953125,,26.8,0,,,4,1.3169777777777776,13861336,207.36,,false,187.9,3850.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122762,true,2018-09-08 08:20:48.000,-1.797,51.0645183333,-4.095703125,3.984375,0.8203125,,25.1,0,,,7,,13861495,158.72,168.0,false,91.8,3860.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122763,true,2018-09-08 09:21:45.000,-1.79662666667,51.0645383333,-4.283203125,4.21875,-4.4296875,,30.6,0,,,6,0.3292444444444444,13861507,317.44,164.0,false,70.2,3870.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122764,true,2018-09-08 10:22:41.000,-1.797215,51.06465,4.3828125,4.21875,3.08203125,,30.3,0,,,7,0.3292444444444444,13861574,296.96,93.0,false,44.6,3860.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122765,true,2018-09-08 11:24:05.000,-1.79744166667,51.064765,4.962890625,4.3125,0.08203125,,32.0,0,,,8,,13861643,350.72,105.0,false,37.5,3850.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122766,true,2018-09-08 12:24:49.000,-1.79724833333,51.0647433333,5.935546875,4.3125,4.5703125,,32.4,0,,,6,,13861630,263.68,126.0,false,167.8,3870.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7230122767,true,2018-09-08 13:25:41.000,-1.79717333333,51.06473,5.89453125,4.3125,-5.1796875,,32.6,0,,,6,0.8231111111111111,13861622,296.96,125.0,false,104.2,3870.0,2018-09-08 13:26:47.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016989,true,2018-09-08 14:28:11.000,-1.79699333333,51.06463,5.1796875,4.265625,2.33203125,,31.2,0,,,9,,13861562,61.44,110.0,false,44.6,3870.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016990,true,2018-09-08 15:28:37.000,-1.764765,51.0647,4.8046875,4.03125,-5.9296875,,26.5,0,,,6,0.3292444444444444,13861604,256.0,102.0,false,80.5,3870.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016991,true,2018-09-08 16:30:33.000,-1.79765833333,51.0649133333,-5.87109375,4.224609375,-1.453125,,30.9,0,,,4,,13861732,143.36,130.0,false,210.0,3850.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016992,true,2018-09-08 17:33:11.000,-1.79720833333,51.065245,-5.0390625,4.271484375,-0.69140625,,31.9,0,,,5,,13861931,23.04,148.0,false,149.6,3840.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016993,true,2018-09-08 18:34:25.000,-1.79732666667,51.06485,1.025390625,4.03125,-5.16796875,,26.6,0,,,6,0.3292444444444444,13861694,158.72,21.0,false,80.5,3840.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016994,true,2018-09-08 19:36:49.000,-1.79771666667,51.0650333333,4.166015625,4.224609375,-5.953125,,30.5,0,,,6,0.1646222222222222,13861804,48.64,88.0,false,261.0,3840.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016995,true,2018-09-08 20:39:06.000,-1.79697166667,51.06716,1.119140625,4.224609375,3.046875,,30.3,0,,,5,0.1646222222222222,13863080,222.72,279.0,false,397.3,3820.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016996,true,2018-09-08 23:42:54.000,-1.79696666667,51.0671566667,0.029296875,4.365234375,2.30859375,,33.2,77,,,,,13863078,220.16,,false,,3820.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016997,true,2018-09-09 02:44:12.000,-1.79793833333,51.064875,3.64453125,4.21875,-2.91796875,,30.8,0,,,5,2.469333333333333,13861709,209.92,77.0,false,133.0,3820.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016998,true,2018-09-09 05:45:31.000,-1.79730333333,51.0656816667,-4.083984375,4.125,-5.91796875,,28.5,0,,,6,0.6584888888888888,13862193,7.68,168.0,false,117.9,3800.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246016999,true,2018-09-09 06:45:51.000,-1.769565,51.06684,5.3671875,3.84375,-0.6796875,,22.9,0,,,7,,13862888,340.48,114.0,false,44.6,3810.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246017000,true,2018-09-09 07:46:49.000,-1.77081833333,51.0674516667,5.1328125,4.03125,-4.41796875,,26.6,0,,,7,0.1646222222222222,13863255,87.04,109.0,false,52.3,3800.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246017001,true,2018-09-09 08:50:13.000,-1.770815,51.067445,0.029296875,4.271484375,-3.69140625,,31.7,77,,,,,13863251,84.48,,false,,3800.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7246017002,true,2018-09-09 09:51:29.000,-1.797335,51.0648783333,5.94140625,4.171875,1.58203125,,29.1,0,,,6,2.1400888888888887,13861711,181.76,126.0,false,167.8,3800.0,2018-09-09 09:52:31.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138276,true,2018-09-09 10:53:45.000,-1.79729166667,51.0651483333,-3.802734375,4.125,-0.6796875,,28.9,0,,,5,,13861873,343.04,174.0,false,149.6,3800.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138277,true,2018-09-09 11:57:11.000,-1.79728833333,51.065145,0.029296875,4.365234375,2.30859375,,33.2,77,,,,,13861871,340.48,,false,,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138278,true,2018-09-09 12:58:31.000,-1.79744,51.065215,-3.240234375,4.21875,5.33203125,,30.4,0,,,5,0.4938666666666666,13861913,174.08,186.0,false,167.8,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138279,true,2018-09-09 13:59:55.000,-1.79744333333,51.0655716667,-3.240234375,4.3125,0.83203125,,32.1,0,,,5,4.938666666666666,13862127,,186.0,false,261.0,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138280,true,2018-09-09 15:00:53.000,-1.79754,51.0648133333,5.3203125,4.21875,2.33203125,,30.2,0,,,6,1.4816,13861672,194.56,113.0,false,167.8,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138281,true,2018-09-09 16:02:05.000,-1.797205,51.0646216667,-4.69921875,4.359375,1.58203125,,33.1,0,,,5,1.4816,13861557,189.44,155.0,false,80.5,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138282,true,2018-09-09 17:02:55.000,-1.79741333333,51.06515,3.544921875,4.21875,0.8203125,,30.1,0,,,5,0.3292444444444444,13861874,320.0,75.0,false,104.2,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138283,true,2018-09-09 18:03:54.000,-1.79736833333,51.064655,-3.298828125,4.21875,3.83203125,,30.3,0,,,5,0.3292444444444444,13861577,43.52,185.0,false,167.8,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138284,true,2018-09-09 19:04:36.000,-1.79704333333,51.0650233333,2.982421875,4.125,4.5703125,,28.4,0,,,5,0.3292444444444444,13861798,2.56,63.0,false,70.2,3790.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138285,true,2018-09-09 20:07:55.000,-1.79704166667,51.0650216667,0.029296875,4.271484375,-3.69140625,,31.7,77,,,,0.1646222222222222,13861797,,,false,,3780.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138286,true,2018-09-09 23:11:35.000,-1.79704166667,51.0650216667,0.029296875,4.224609375,3.80859375,,30.3,77,,,,0.1646222222222222,13861797,,,false,,3770.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138287,true,2018-09-10 02:13:10.000,-1.79735333333,51.0653266667,-3.3046875,4.177734375,-5.203125,,29.6,0,,,6,0.9877333333333332,13861980,355.84,185.0,false,104.2,3770.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138288,true,2018-09-10 05:14:04.000,-1.79537333333,51.0452166667,5.84765625,3.796875,-5.16796875,,21.6,0,,,10,,13849914,117.76,124.0,false,44.6,3760.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138289,true,2018-09-10 06:15:10.000,-1.796955,51.06518,-4.1015625,4.083984375,-5.953125,,27.5,0,,,5,,13861892,291.84,168.0,false,290.3,3760.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7263138290,true,2018-09-10 07:20:28.000,-1.83782833333,51.0587533333,0.0234375,3.796875,-1.4296875,,21.9,0,,,,,13858036,222.72,,false,104.2,3770.0,2018-09-10 07:21:42.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273171,true,2018-09-10 08:25:47.000,,,0.029296875,4.646484375,-2.94140625,,39.8,77,,,,,0,,,false,,3790.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273172,true,2018-09-10 09:27:15.000,-1.88024166667,51.0742533333,5.478515625,4.265625,-2.91796875,,31.8,0,,,6,0.1646222222222222,13867336,135.68,116.0,false,44.6,3820.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273173,true,2018-09-10 10:27:53.000,-1.837635,51.068215,5.654296875,4.265625,-2.9296875,,31.8,0,,,6,0.6584888888888888,13863713,337.92,120.0,false,52.3,3900.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273174,true,2018-09-10 11:29:14.000,-1.83767833333,51.0682083333,-4.98046875,4.640625,5.33203125,,39.4,0,,,3,,13863709,79.36,149.0,false,37.5,3970.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273175,true,2018-09-10 12:30:44.000,-1.83785833333,51.0682516667,5.4140625,4.458984375,0.046875,,35.0,0,,,6,0.3292444444444444,13863735,258.56,115.0,false,52.3,3970.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273176,true,2018-09-10 13:31:21.000,-1.83798,51.068265,-4.177734375,4.21875,-0.6796875,,30.9,0,,,4,0.1646222222222222,13863743,286.72,166.0,false,70.2,3980.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273177,true,2018-09-10 14:32:16.000,-1.837735,51.0682033333,-5.923828125,4.171875,0.83203125,,29.1,0,,,4,,13863706,309.76,129.0,false,91.8,3970.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273178,true,2018-09-10 15:33:38.000,-1.79746333333,51.0650966667,-4.8515625,4.130859375,-5.203125,,28.6,0,,,6,0.3292444444444444,13861842,176.64,152.0,false,117.9,3970.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273179,true,2018-09-10 16:35:02.000,-1.79775166667,51.0652633333,5.666015625,4.171875,-3.66796875,,29.7,0,,,6,0.3292444444444444,13861942,135.68,120.0,false,133.0,3970.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273180,true,2018-09-10 17:36:41.000,-1.79732,51.06492,-4.611328125,4.177734375,1.546875,,29.1,0,,,4,0.4938666666666666,13861736,322.56,157.0,false,167.8,3960.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273181,true,2018-09-10 18:40:06.000,-1.797315,51.0649183333,0.029296875,4.224609375,-4.44140625,,30.6,77,,,,0.1646222222222222,13861735,320.0,,false,,3950.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273182,true,2018-09-10 19:43:29.000,-1.797315,51.0649183333,0.029296875,4.224609375,4.55859375,,30.4,77,,,,0.1646222222222222,13861735,320.0,,false,,3930.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273183,true,2018-09-10 20:46:54.000,-1.797315,51.0649183333,0.029296875,4.224609375,5.30859375,,30.4,77,,,,0.1646222222222222,13861735,320.0,,false,,3920.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7277273184,true,2018-09-10 23:48:42.000,-1.79734166667,51.06483,-4.0078125,4.177734375,3.046875,,29.3,0,,,4,0.4938666666666666,13861682,161.28,170.0,false,104.2,3920.0,2018-09-10 23:49:44.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419051,true,2018-09-11 02:53:35.000,,,0.029296875,4.271484375,-5.19140625,,31.6,77,,,,,0,,,false,,3880.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419052,true,2018-09-11 05:54:53.000,-1.79742,51.068215,-2.1796875,4.130859375,-3.703125,,28.7,0,,,3,0.1646222222222222,13863713,302.08,465.0,false,187.9,3880.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419053,true,2018-09-11 06:56:42.000,-1.79731333333,51.0650416667,-4.705078125,4.224609375,4.546875,,30.4,0,,,4,1.3169777777777776,13861809,181.76,155.0,false,149.6,3870.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419054,true,2018-09-11 07:57:26.000,-1.78233833333,51.06767,-5.58984375,3.9375,2.3203125,,24.2,0,,,5,18.273066666666665,13863386,74.24,136.0,false,104.2,3870.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419055,true,2018-09-11 08:58:38.000,-1.797265,51.06491,-3.80859375,4.21875,-3.66796875,,30.7,0,,,6,0.3292444444444444,13861730,202.24,174.0,false,60.8,3900.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419056,true,2018-09-11 09:59:24.000,-1.80170166667,51.065005,3.8671875,3.984375,-4.4296875,,25.6,0,,,9,,13861787,256.0,82.0,false,104.2,3900.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419057,true,2018-09-11 11:02:45.000,-1.80169833333,51.065,0.029296875,4.412109375,3.80859375,,34.3,77,,,,,13861784,256.0,,false,,3870.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419058,true,2018-09-11 12:03:59.000,-1.79765666667,51.0649966667,5.560546875,4.21875,-1.41796875,,30.9,0,,,5,,13861782,117.76,118.0,false,80.5,3870.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419059,true,2018-09-11 13:05:12.000,-1.796625,51.0645366667,-4.08984375,4.40625,-5.91796875,,34.5,0,,,2,0.8231111111111111,13861506,314.88,168.0,false,210.0,3880.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419060,true,2018-09-11 14:05:49.000,-1.81051166667,51.0511716667,-4.8046875,4.078125,-3.6796875,,27.7,0,,,9,,13853487,10.24,153.0,false,44.6,3920.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419061,true,2018-09-11 15:06:41.000,-1.835135,51.0579466667,-5.783203125,4.125,-2.91796875,,28.8,0,,,12,,13857552,186.88,132.0,false,25.3,3930.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419062,true,2018-09-11 16:07:24.000,-1.84802833333,51.0673316667,4.8984375,3.984375,2.3203125,,25.2,0,,,8,13.992888888888888,13863183,171.52,104.0,false,52.3,3950.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419063,true,2018-09-11 17:08:29.000,-1.83447333333,51.0660916667,4.01953125,4.125,-5.16796875,,28.6,0,,,10,,13862439,353.28,85.0,false,25.3,3940.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7291419064,true,2018-09-11 18:11:46.000,-1.79728,51.064935,-4.845703125,4.271484375,-1.44140625,,31.9,0,,,4,0.3292444444444444,13861745,207.36,152.0,false,117.9,3930.0,2018-09-11 18:12:55.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456151,true,2018-09-11 19:14:29.000,-1.79776166667,51.0648733333,-5.0390625,4.125,-0.66796875,,28.9,0,,,5,0.8231111111111111,13861708,71.68,148.0,false,149.6,3920.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456152,true,2018-09-11 20:17:00.000,-1.79742,51.0649066667,-5.1796875,4.271484375,5.30859375,,31.4,0,,,4,0.1646222222222222,13861728,268.8,145.0,false,149.6,3900.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456153,true,2018-09-11 23:20:24.000,-1.79741666667,51.0649033333,0.029296875,4.177734375,-4.44140625,,29.6,77,,,,,13861726,268.8,,false,,3880.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456154,true,2018-09-12 02:22:03.000,-1.79804666667,51.0648966667,-4.751953125,4.037109375,5.296875,,26.4,0,,,5,0.1646222222222222,13861722,17.92,154.0,false,290.3,3870.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456155,true,2018-09-12 05:25:20.000,-1.798045,51.0648916667,0.029296875,4.177734375,1.55859375,,29.1,77,,,,,13861719,15.36,,false,,3850.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456156,true,2018-09-12 06:26:30.000,-1.79776,51.0646583333,5.994140625,4.078125,4.58203125,,27.4,0,,,7,0.9877333333333332,13861579,128.0,127.0,false,234.3,3850.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456157,true,2018-09-12 07:28:20.000,-1.797445,51.0649616667,-5.595703125,3.943359375,-5.203125,,24.6,0,,,6,0.3292444444444444,13861761,348.16,136.0,false,70.2,3840.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456158,true,2018-09-12 08:29:11.000,-1.81764,51.0562616667,-4.1015625,3.984375,-5.91796875,,25.5,0,,,8,,13856541,53.76,168.0,false,44.6,3840.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456159,true,2018-09-12 09:30:02.000,-1.81803,51.0563016667,-4.705078125,4.125,-0.6796875,,28.9,0,,,8,0.1646222222222222,13856565,355.84,155.0,false,91.8,3860.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456160,true,2018-09-12 10:31:11.000,-1.79723166667,51.0648266667,-5.07421875,3.984375,1.58203125,,25.1,0,,,9,0.3292444444444444,13861680,176.64,147.0,false,133.0,3850.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456161,true,2018-09-12 11:31:55.000,-1.79731166667,51.06494,-5.73046875,3.984375,-5.9296875,,25.5,0,,,7,1.1523555555555556,13861748,345.6,133.0,false,60.8,3850.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456162,true,2018-09-12 12:32:31.000,-1.79451666667,51.0431833333,-5.5078125,3.703125,-0.6796875,,19.9,0,,,11,,13848694,307.2,138.0,false,31.1,3850.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456163,true,2018-09-12 13:33:06.000,-1.800835,51.04679,5.5078125,3.84375,2.3203125,,22.2,0,,,10,,13850858,64.0,117.0,false,60.8,3870.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456164,true,2018-09-12 14:34:10.000,-1.80105166667,51.046925,-5.5078125,4.03125,-2.91796875,,26.8,0,,,12,,13850939,66.56,138.0,false,25.3,3880.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7309456165,true,2018-09-12 15:39:34.000,-1.80124166667,51.0468583333,-3.533203125,4.03125,4.5703125,,26.4,0,,,7,0.3292444444444444,13850899,71.68,180.0,false,37.5,3870.0,2018-09-12 15:40:37.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948755,true,2018-09-12 16:41:58.000,-1.79734166667,51.064965,5.6484375,4.078125,-5.91796875,,27.5,0,,,4,,13861763,355.84,120.0,false,167.8,3850.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948756,true,2018-09-12 17:42:53.000,-1.7973,51.0649833333,-5.443359375,4.078125,-5.9296875,,27.5,0,,,5,0.9877333333333332,13861774,10.24,139.0,false,91.8,3850.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948757,true,2018-09-12 18:46:16.000,-1.79809833333,51.0637383333,5.841796875,4.318359375,0.80859375,,32.1,77,,,5,1.6462222222222223,13861027,220.16,380.0,false,440.3,3840.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948758,true,2018-09-12 19:47:20.000,-1.79723833333,51.0652816667,5.37890625,3.984375,-1.41796875,,25.9,0,,,4,,13861953,355.84,114.0,false,149.6,3840.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948759,true,2018-09-12 20:50:18.000,-1.796855,51.06013,-2.830078125,4.130859375,1.55859375,,28.1,0,,,6,2.304711111111111,13858862,355.84,451.0,false,210.0,3820.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948760,true,2018-09-12 23:54:20.000,-1.79685333333,51.0601283333,0.029296875,4.130859375,-5.94140625,,28.5,77,,,,2.1400888888888887,13858861,355.84,,false,,3820.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948761,true,2018-09-13 02:57:31.000,-1.79685333333,51.0601283333,0.029296875,4.130859375,2.30859375,,28.2,77,,,,2.1400888888888887,13858861,355.84,,false,,3800.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948762,true,2018-09-13 05:58:54.000,-1.79747833333,51.0650616667,-5.2734375,3.990234375,-2.953125,,25.8,0,,,4,,13861821,148.48,143.0,false,290.3,3800.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948763,true,2018-09-13 07:00:36.000,-1.7966,51.065095,5.373046875,4.224609375,-5.203125,,30.6,0,,,4,0.6584888888888888,13861841,266.24,114.0,false,290.3,3800.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948764,true,2018-09-13 08:01:11.000,-1.79456666667,51.0434,-5.2265625,4.03125,3.8203125,,26.3,0,,,9,,13848824,23.04,144.0,false,37.5,3840.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
7328948765,true,2018-09-13 09:04:40.000,-1.80115333333,51.04696,-4.8984375,5.443359375,-5.19140625,,56.6,0,,,5,,13850960,71.68,151.0,false,31.1,3960.0,2018-09-13 11:10:41.000,,"gps","Falco peregrinus","868325023212022","Peregrine_690","2017 Peregrine"
